"Data Source","World Development Indicators",

"Last Updated Date","2026-04-08",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Cabo Verde","CPV","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","0","0","0","0","","","","","","","","","","","","","","","","","","",
"Costa Rica","CRI","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.5284383746588","59.4060899476571","58.7631014872313","58.5692296353625","57.9354417632393","59.2827008266796","57.2484867154865","58.9179511923964","63.72839158384","61.005162780977","59.0262833276527","57.200151177563","54.7677339943999","56.6389048177675","47.9294568869581","46.8015096867284","47.4055277438671","49.7619374871037","50.2939758486845","48.6187750936153","48.5192977322827","49.0890135484772","47.7442304865706","47.8303557069415","48.2377466247926","47.2809930395726","0","0","0","0","0","0","0","0","0","",
"Caribbean small states","CSS","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","98.5577185564448","98.5065936815018","99.0733564981576","98.6598818895431","98.5896672090195","98.5501370993897","98.7872644618901","99.02932961491","99.0897973425913","99.2145883583525","99.2896258356529","99.2868001648649","99.3028674943208","99.3849683627592","99.1678766849898","98.8829667177154","98.6515791931567","98.9382568192821","98.9674280825135","76.7826790697793","99.02","99.1","99.09","99.01","99.29","99.41","99.4","99.44","99.49","98.5355103446878","98.6592747018722","98.683920430355","98.9381171147655","85.9322714511587","87.3459070839359","88.2326860115997","88.6860957417251","99.1172860602799","99.1239407114428","99.2886891363114","99.3623242675258","99.4237405336517","99.4184209293356","99.5484781230623","99.5708317257709","99.3855099628893","99.3153755405088","99.2811907262169","99.3154369670449","99.2240107078303","99.2448732281019","99.2722362702138","99.0700974211506","","",
"Cuba","CUB","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.5168527345907","64.8421509948847","60.0394947412822","66.6096370750095","67.9297343281444","74.0374530151867","71.793376760094","73.8784552924252","76.1973822895017","74.6526432657843","75.5125921288388","74.2733605921589","77.6140491762636","80.4410637631581","80.8208145711129","85.5401850150998","87.4277456078809","87.6458116962885","89.27713720671","97.9338785666967","","94.8831349648433","95.8531447659896","97.1423767597215","94.5848718252967","14.3480911944304","0","0","0","0","0","0","0","0","","",
"Curacao","CUW","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","","",
"Cayman Islands","CYM","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.0539254191242","99.291755606828","99.1285985516013","99.139544139058","98.6354535546877","96.8978528477048","97.0240689104205","97.1875229433422","97.2233918798929","97.2939971646816","97.4295125888816","97.4089992778306","97.3193910549069","97.2833385402216","96.7311462141824","96.5463462136465","96.6214399819533","95.8411345745387","94.8502704016628","94.3247258529301","94.2278918195237","93.6268191903496","92.9279828772837","92.1116522523391","91.9006736410977","90.7086388884335","0","0","0","0","0","0","0","0","","",
"Czechia","CZE","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.1940265752125","90.951357417662","89.49887231484","88.8064967786268","87.9619692605223","88.7594941168782","88.8241848470744","89.0149897538428","88.3706162746064","87.3279647144604","89.2116575551985","88.3792352279571","86.0875652333688","83.680480718792","83.1976142719604","83.099378720968","82.4651733875899","82.7563697608175","80.8758491156647","78.8186096330918","79.2383606364025","78.0047278876059","76.1590423537245","74.9100503458559","73.9740382544337","75.349458412504","0","0","0","0","0","0","0","0","0","",
"Germany","DEU","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.8302558899134","87.0898894503543","85.9509423926894","86.0016209441916","86.0132059806298","85.8067183011832","85.893988141844","84.625133828844","84.9174917784477","83.9276110875222","83.6175092899349","83.6009676624179","83.2737787331121","82.9391601509415","82.2218793344823","81.3900776296437","80.6716583069331","80.5058880958319","79.9104868875012","79.3162024847903","78.9137435234329","79.9147448510039","79.8734282244706","80.1391869348281","79.3957288542964","79.6280369964341","0","0","0","0","0","0","0","0","0","",
"Djibouti","DJI","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","0","0","0","0","","","","","","","","","","","","","","","","","","",
"Dominica","DMA","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","0","0","0","0","","","","","","","","","","","","","","","","","","",
"Denmark","DNK","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.6247564667784","94.0636879060014","90.701178421163","91.7317123907877","94.625061846896","92.3388567475922","98.4819272061567","94.3251394105145","92.6434576065112","90.8551073917618","88.2406818685338","88.209355004404","87.9614995013398","89.6424295575336","85.4467546699108","82.2589646853174","86.6011716965985","81.9475896642818","80.1043572366936","78.863832481976","78.56007908311","75.0927557993699","71.3120377525016","71.3967301938113","67.50530308518","64.2118546852856","0","0","0","0","0","0","0","0","0","",
"Dominican Republic","DOM","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.4931290550663","76.2161955961274","78.8177974058875","81.1017235126655","83.6233553431486","84.9760134968192","85.6249528460946","87.230678450678","84.8628817004347","85.0750266367402","85.5998233215579","85.9133721629627","83.9784626964257","85.4077284545217","80.7540945275813","83.9085340085235","82.5765319164984","82.3772458919111","85.9990467011553","84.3537318667616","84.673265659493","85.4849027506766","86.1798819691375","85.2286919310309","85.9892429037111","76.7792422041232","0","0","0","0","0","0","0","0","","",
"Algeria","DZA","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.9226861564842","","","","","99.8555146648842","99.8243957957341","99.7460533994878","99.6951616268356","99.7266302183859","99.7973298829085","99.7577853262408","99.7228903505875","99.713496186178","99.7205700936354","99.5923253460603","99.7223880594001","99.7348630118659","99.8039633761255","99.920994716557","96.0823770706653","96.391089085483","96.8559437804052","97.1550340948913","97.0302900324726","21.6261944417039","0","0","0","0","0","0","0","0","","",
"East Asia & Pacific (excluding high income)","EAP","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","56.9338498998199","57.8719796275223","58.4999068135992","58.622598076011","61.1847736948421","61.8331572238666","64.2211227278141","66.4299678807908","66.560459049046","66.102609571728","65.4381120757438","65.7838996161345","66.7567444451173","67.9441529342256","68.319267448298","69.0635064473624","69.9384616092395","70.8572755159358","70.9382328989798","72.7063024887867","72.1676351636872","72.7717112286802","74.059513800429","74.5626470895466","75.8936074141478","76.7407428821483","76.802751197575","76.7642344420702","77.1805651410827","78.1850980669733","79.0443768703561","80.194345918362","82.2528186622641","84.0145914937438","85.2910287010595","86.1241928302908","87.0668396407419","87.210316478471","87.8424457300905","88.585363713771","89.2075428645835","89.0180614915985","88.9857579133639","88.5105424061551","88.225252916718","87.415483666951","87.0793062618337","86.6856921112851","86.4788409338624","86.2918416498847","86.042833411971","85.6523195360475","85.8183574763512","","",
"Early-demographic dividend","EAR","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","44.1990718874239","44.1591134670751","49.0496657421752","51.6262795059913","53.9748923685965","56.0817297074989","59.4492218378641","60.6246107118113","62.1831954668441","64.1610879098196","65.6540295307901","56.1821045277671","56.6403582140345","57.8224021767572","58.8766679303296","59.259056480557","60.4345868461292","61.6377252861946","62.1138260960749","63.4580974962269","64.773308754404","66.2452524746884","67.2823144900231","67.1787910311207","67.3735605125272","68.0827181218274","68.4055048448566","69.206551783247","69.7319714513861","70.294944629586","73.6228765926844","74.2452375612663","74.6153352257643","75.202757561545","75.6561249977473","75.8902911367214","76.0926045215651","76.3834989827557","76.7508102698423","77.4324353222222","78.4058105220381","78.4349643974224","78.9357668497968","79.3482782367256","79.8314621986156","80.1489909981538","80.4969278114514","80.9804543264141","81.6149233659764","81.7852281386421","81.9998094998735","82.1322935359561","82.5193990277672","82.1186080518769","82.6166728687839","82.4808795444375","82.3789985087581","82.3690117871626","81.8899249880427","81.7008094863549","80.7319279394302","81.3710357171891","81.0894684775549","81.5107318230882","86.0339217305342","",
"East Asia & Pacific","EAS","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","91.1480562157041","91.1914420750169","91.7895089943268","91.9957247864663","92.6779712226235","92.6858572239294","93.1188891618362","94.4052172459684","94.7214885518571","95.2334211896961","95.5256526226109","72.9700862190713","73.7490064549767","75.0956033468099","74.6272518760439","74.8315604074237","75.3916090549652","76.7022866043127","76.9825509056768","76.9860134807439","76.2090612316887","75.4341420283782","75.065481087408","75.0647588337244","75.4782256432168","74.9153625200873","75.2971959552211","75.3315073343311","76.4000135562039","76.5593591915694","77.6258909687595","77.2925804567199","77.9010658287312","78.3632550342209","78.7992690620582","79.1949429990589","79.6774561535403","79.6395266600163","79.1967806220977","79.683033300533","80.3633877912497","80.8618509719255","81.6944558238797","83.3713626066972","84.2504208543223","84.7941067687753","85.4007151586071","86.4736987443223","86.4993115415711","86.8165744982998","87.4039891360252","88.909706341817","89.2980907126985","89.3150432413004","88.8094846178725","88.4636739627925","87.7996742171338","87.5057896813291","87.0151484701774","86.679588800568","86.4544372559822","86.1323023942517","85.7047330005461","85.6192193544","82.0331084425344","",
"Europe & Central Asia (excluding high income)","ECA","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","44.1990718874239","44.1591134670751","49.0496657421752","51.6262795059913","53.9748923685965","56.0817297074989","59.4492218378641","60.6246107118113","62.1831954668441","64.1610879098196","65.6540295307901","69.4496831696151","70.8387258022867","72.523834914156","72.7628028560561","72.6094840086433","73.3210226448781","74.920869698064","74.0238416997566","71.2688131057349","72.7199053836732","72.1007063036167","72.5912428013935","74.2453052276604","74.8763984936324","76.905294033536","77.9229966697175","78.8535569612633","77.2304566499946","79.7781887018464","93.4424899824482","93.1437324685348","92.3004661507106","91.1754160855934","90.5135139162774","90.0835193208043","88.6016354555837","88.5348390647327","88.4726997280687","88.6701730498191","88.7678295897993","88.7468520878218","88.7590950568519","89.162165255677","89.2414396362627","89.1056202421947","89.4034909509674","89.6019047243693","89.8993206806758","89.1515632248276","89.0698321776341","89.5661841284187","89.1945692869562","88.8331592196753","88.1447883865823","86.8458701760877","87.1783565231709","87.1463195635439","86.9884514759192","85.975020706881","85.6345952887107","85.8540034714409","85.6379827795792","85.4578169358497","80.86","",
"Europe & Central Asia","ECS","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","93.7528761295117","93.5754468087291","93.670888117447","93.9311024704296","94.111138657191","93.9549543523801","93.434318999757","93.5098963821609","93.5489671535313","93.8176298540844","93.6122786284817","93.8700184170693","93.3399710147222","93.7825553827017","93.4444027586626","92.7249195541144","92.9960942809763","91.9030184112936","91.7885757724767","91.7482675695118","91.0305045439499","89.2120141237067","88.4903429950933","87.2727234516771","85.5389172212346","84.2539331970632","83.7547921223382","83.4644632391015","82.5045194226452","82.0610540073795","87.1821445852421","86.8696086778442","85.8996726526512","84.9310118209152","84.4624405213016","84.1641057566368","83.7564645193727","83.2135327673957","83.1592428790115","82.7994353046632","82.6645596949517","82.4313642537404","82.3273042603112","82.502143011171","82.2591469626588","82.0435262047354","81.9855694354691","81.8967452411111","81.6057251342702","80.5191129472071","80.4718889213608","80.4692629739035","79.8377915462763","79.2085691279479","78.3968246199706","77.9247505218133","78.1850406061263","78.3354634700067","78.0312438601005","77.0918612882947","76.4399643694831","77.1705809440492","77.6097178123964","76.3776298011824","66.5230796724956","",
"Ecuador","ECU","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.2084540361456","78.6472318392302","81.8340727264975","79.6950561753293","80.3878068109197","84.1086478520891","83.4053399968871","85.7466548733262","84.9615502272768","82.8533636240721","91.4791858896178","93.0592328321189","83.7002780253","76.6780386594361","70.2682196083149","68.3230922647109","69.7376485250137","72.4003840636073","73.1030667210873","82.2992675694856","79.0559786263319","78.6800018791574","77.9734582917102","79.8213831147488","78.1516061618721","36.9378996955269","0","0","0","0","0","0","0","0","","",
"Egypt, Arab Rep.","EGY","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.2566884097467","90.1102684666994","90.4176570687121","90.3362583180557","89.6022244915955","89.9992165223842","90.3819137981252","90.5988801677011","91.2240013473016","90.886208292396","91.489819853051","90.7295038968966","91.9207572540109","91.9563705184466","92.861632024063","93.6670787511882","93.7797321927131","93.9044419229283","94.2153883779026","94.4713931437623","94.3283973018108","94.0586478546803","93.893044095937","93.8973902079236","90.2206573455579","62.7106573100733","0","0","0","0","0","0","0","0","","",
"Euro area","EMU","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","94.0215065056185","93.9517693484025","94.1451004176502","94.5093599393439","95.003746861091","95.0281306300187","94.3453581825716","94.7014071935444","94.939650447983","95.17184392899","94.3354076297096","94.184446382192","93.5220181247654","94.3289206936854","94.1121028817842","93.2247745013194","93.8871932018976","92.5654616030068","92.4279904380114","92.0464775907067","91.2398458058054","89.0771243145471","88.0132458391897","86.5258489956416","84.3369876874439","82.5424083658352","81.8050282832786","81.4856273751494","80.5312638018514","80.1759651961106","80.2316403198492","80.0124484149417","79.1692966278182","78.3732487137905","78.5275499460508","78.6221672548068","78.3307560869915","77.9576303969649","78.3127500256342","77.7972742852144","77.2852473520816","77.2374767460117","77.0964343873952","76.9360297020292","76.7250915393959","76.4758790190362","75.9392290983482","75.6370544602603","74.6837162434591","73.7886067904254","73.1018167833084","72.7193120684856","71.8793671900579","71.0873941267352","69.8540152119802","70.3565031327607","70.7097506976961","71.2107402962763","70.2013745811179","69.3212565326803","68.0592988298922","67.9516727593606","69.0265358755641","66.6556331914968","64.980901687298","",
"Eritrea","ERI","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.3527100198706","23.1819841941502","25.5281876479899","26.7892263207023","27.8628947894095","25.1003494209641","28.7683059097315","29.2439522105831","28.2336671744401","28.2096624683844","28.0090508788278","28.8126619863405","37.5133097067773","37.2914788422334","27.0599177389734","27.8887350288519","19.1234598043383","22.6839250270413","21.806119266234","21.4244040018466","22.1528988296017","22.4753636823767","22.8507312802383","23.2563831952726","0","0","0","0","0","0","0","0","","",
"Spain","ESP","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.3700266896345","77.9359788574165","79.2375550351113","77.6743249254006","78.5924804087915","79.6027063443097","77.8550488884107","80.0594463877856","79.5250222278221","80.9750616754348","80.9656399109855","80.1652733802601","81.7730443168776","81.1268702671428","82.1417982287113","83.7721987891862","82.5963455414651","83.4769049438692","82.1157519684794","79.9373532354264","76.2146687512467","76.6523040591065","75.1815086319326","72.7454409924847","71.7388098678952","73.5325702286076","0","0","0","0","0","0","0","0","0","",
"Estonia","EST","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.9793219790958","39.6473862285297","32.4353719823547","31.6537975702308","28.6528206539622","25.9128454268793","27.2350451254337","27.1158968822844","30.4550136800231","31.4737524857694","28.6267085500235","31.4498914259412","29.9395471183584","29.2143864277728","28.8097037459524","29.0098243692973","29.5949070653684","25.876130431314","27.820664307059","25.2860003557502","19.6591779791039","18.5541325298788","20.4941461383658","17.9264721073035","15.7466116982443","14.7458979553125","0","0","0","0","0","0","0","0","0","",
"Ethiopia","ETH","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.64414144226857","4.42228598304109","2.91596264464451","3.55592836060966","3.96178926535124","4.3426398804099","4.55947417722095","4.29627338048337","4.30773216266281","4.17497079955858","4.43057160146509","5.32797825438623","5.39461845828241","5.66138359830019","5.75323127388069","5.27063422258358","5.46087481183759","5.96042802359756","6.27789786343872","6.21375869277781","5.8578532089192","5.830301503021","6.37955110018141","7.34405316776333","8.27307444056587","8.35128287305047","0","0","0","0","0","0","0","0","","",
"European Union","EUU","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","93.7610628996171","93.6256070836182","93.8137719087475","94.1956552117274","94.5696987015108","94.6069403925838","94.1408700140207","94.360653470378","94.5036046655083","94.7903896863167","94.2224562120055","94.5082710640217","93.9859385681951","94.4809783512524","94.2689485095406","93.4375272737543","93.9002792406556","92.6478885984994","92.4979578046907","92.5107732882598","91.7828208165211","89.7726162561383","89.0650840232683","87.739154520014","85.7869334103475","84.2812735347513","83.5883225871823","83.2213738436599","82.2814601548983","81.868856695163","81.3779648982064","80.9258451056751","80.190147092174","79.4160531028277","79.2958010937927","79.3583855923261","79.1977766564495","78.6225044982198","78.6889495855843","78.1297551878608","77.7222632988354","77.6035797315456","77.4632789877822","77.4439081156132","76.9923979352395","76.679653957488","76.3834954428056","76.0237698385007","75.0320498823763","74.0142816809438","73.3829057508038","73.0600471331473","71.9207383465032","71.1142254290991","69.935301098336","70.3619556924642","70.6236501829971","71.0254053564858","70.0370201036681","69.0344567740932","67.8226313438806","67.9416809418847","68.690158459877","66.3511174277677","64.7666418902215","",
"Fragile and conflict affected situations","FCS","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","30.9133606427632","31.7636121872563","33.8013343026654","35.5700059617228","36.2553332963514","37.367864021474","38.5180728226853","40.177804693242","41.5905651203782","43.1951540148726","44.2548361819988","44.5268094959792","45.8346638401792","45.3464627725006","45.4703852038639","45.7690320391788","45.7323645689248","45.6325504094064","46.0825605808608","76.4987808682296","76.0365569033381","74.3157673907345","72.5344416873651","70.9189585044174","70.201960405847","68.409463851752","68.0269360152321","66.6751384619856","66.7161676693291","67.461600688523","67.0885414869533","67.7043681973194","67.1330374102347","66.1939604938616","66.229804543988","64.9485935848554","65.0215925735918","64.8647270330367","62.8890529315865","65.7160684976562","64.370189280483","62.6882846840406","62.5857683671029","61.8939280706369","58.8977721858173","59.6549014494345","59.5448379990158","58.5059263051915","58.6592761298195","54.2360648204893","55.5300616031849","53.3261580790858","54.1647815673582","","",
"Finland","FIN","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.4696676469862","56.5617870940598","53.9281365111244","54.8048559870009","56.8838037258596","52.9454889158483","55.6509241135194","53.2643323908744","51.4963872117216","50.792145889956","49.8262696277191","50.371919857699","51.3908041928673","54.4596986805194","53.3786735682675","49.2323372321222","51.7435436432029","49.8634779775679","47.8241764293654","48.5816044005833","48.9159419757879","47.094510856443","43.1020346822723","42.4733444078944","41.9617975513844","40.2290546321528","0","0","0","0","0","0","0","0","0","",
"Fiji","FJI","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","0","0","0","0","","","","","","","","","","","","","","","","","","",
"France","FRA","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.2245597260055","58.0136235088923","56.2314116113045","54.2613373021062","53.3857926837818","53.6479854821624","53.9121015642765","52.9705543319719","54.8572901515563","54.0873966037381","52.8684173341992","53.4646898801474","52.8720718852001","52.3758824672276","52.1043243394395","51.9741272416698","51.5783029344945","51.3524274113987","50.5099418556655","50.5302791877511","49.5463820747788","47.3979454513166","47.8591536148997","47.4024408546966","45.0352121657311","45.17655073785","0","0","0","0","0","0","0","0","0","",
"Faroe Islands","FRO","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.0071122763746","31.895919871581","34.4755243072974","36.7534007719596","28.3664631480282","32.6065687820507","34.5097593187292","34.2316162702697","36.7740699728448","33.5502039643043","32.4268271906459","35.1778224434218","28.0727812342581","23.5722636469243","20.9543763418147","20.1624196767743","18.5084398186623","18.1957895125429","17.0803648682296","16.4279805153545","18.8862012255762","26.237139856612","30.8224882045986","22.0287327083771","22.4601927155325","6.48820032387538","0","0","0","0","0","0","0","0","","",
"United Kingdom","GBR","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.6463001041718","90.2005741500012","89.2106405703029","87.7840824359517","87.7598540701236","87.6971577873158","87.5586860715685","86.7172506946662","86.7614622234012","87.229523885047","88.3951939695651","87.811993808683","87.8018339118133","88.059169969334","88.5472249810652","88.0812118335469","88.5507810702244","89.5690856512095","89.9598793717778","87.4117429154334","88.0471564659239","85.5149021890224","85.521340980268","84.2622069916402","82.9732271356392","80.0887890113877","0","0","0","0","0","0","0","0","0","",
"Georgia","GEO","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.8220457615044","87.1695143341019","84.554930851523","77.9732525244645","80.443735482587","68.287551055522","60.5332235829621","59.8607200046481","59.1324308712587","55.6916487073839","59.0064252309834","55.0847258006662","49.5855823128478","52.1405444779906","53.7682575254446","64.4076475508237","70.399977151229","70.6830053691647","66.7833304421081","66.9876694364067","64.6984762219457","72.7574950293429","74.4547473085834","64.5893709875788","71.3923935449501","73.9831016961049","0","0","0","0","0","0","0","0","","",
"Ghana","GHA","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.2336592273629","16.5604869091858","16.0866218774476","17.4065173821646","17.6088053351047","18.7836244895245","19.3429609762366","20.4811606126881","26.6188372969041","25.8598958049103","28.1293639543572","32.180850342065","35.92000165513","36.4653569400348","37.09842644159","37.6398689633033","42.7186495689126","46.1390644215435","40.2392555297838","45.8162917155859","48.7807883919743","49.8559007418416","51.2632964298526","53.0217178703547","52.6743906404964","52.7763309052231","0","0","0","0","0","0","0","0","","",
"Gibraltar","GIB","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.3641028537085","76.7590142441847","80.0121718450629","80.1778252788087","81.7381715850972","81.4616121706847","81.7355465010034","81.7074430834196","81.9285414797439","82.5421898107702","83.2211121268643","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","","",
"Guinea","GIN","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gambia, The","GMB","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","0","0","0","0","","","","","","","","","","","","","","","","","","",
"Guinea-Bissau","GNB","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","0","0","0","0","","","","","","","","","","","","","","","","","","",
"Equatorial Guinea","GNQ","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Greece","GRC","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.5626074184465","94.0552169548478","94.3211764254224","94.160504210904","94.2694451742443","93.8495244502376","93.4625695165145","93.3983968726177","93.9634106954901","94.057076426285","94.3886036178297","94.1882635056551","93.8600266363724","93.7674650901746","93.5722400188684","93.2203134477544","92.6808393896466","92.9326086541332","92.6355471207879","92.1905329033872","90.1886980512198","90.6497138980801","89.9414482657562","87.790124791457","85.8514763736282","83.8825769351693","0","0","0","0","0","0","0","0","0","",
"Grenada","GRD","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","0","0","0","0","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.8637719059267","28.5831615893198","30.9303589557298","31.6668295693429","35.5283396498087","36.5785211655913","37.6673899553653","38.2149225060978","42.1850056641831","40.1508088709137","41.3113912201777","42.0509875948697","37.8921517649673","37.0223369693145","37.4131974902568","37.7916436652887","37.2667159282129","37.5637538838883","34.4087809609374","35.6567037699058","32.1561839418141","31.8979733417116","30.8624059415712","34.5881855058332","41.6565859076073","37.1328303046182","0","0","0","0","0","0","0","0","","",
"Guam","GUM","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","0","0","0","0","","","","","","","","","","","","","","","","","","",
